,path,audio,values,target
586,./data/audios/hungry/0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760379259-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.8258370e-04
  7.3580525e-04  0.0000000e+00]",./data/audios/save_np/0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760379259-1.7-m-26-hu.wav.npy,0
587,./data/audios/hungry/743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860053-1.1-f-26-hu.wav,"[-0.00051036  0.00741418  0.08112642 ...  0.00091949  0.00554526
  0.00413275]",./data/audios/save_np/743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860053-1.1-f-26-hu.wav.npy,0
588,./data/audios/hungry/8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav,"[ 0.          0.          0.         ... -0.00046787 -0.00012202
 -0.00046233]",./data/audios/save_np/8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav.npy,0
589,./data/audios/silence/silence.wav_72.wav,[0.04014715 0.08830191 0.09420339 ... 0.42397234 0.40834677 0.46448207],./data/audios/save_np/silence.wav_72.wav.npy,3
590,./data/audios/noise/3-62878-A.wav,"[ 0.05186684  0.14214104  0.511769   ... -0.15436485 -0.22136573
  0.        ]",./data/audios/save_np/3-62878-A.wav.npy,2
591,./data/audios/hungry/80f5ab0a-16c1-4738-9209-fbdae52ff769-1430140636917-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  3.6361949e-03
  1.2524164e-03  8.7510195e-04]",./data/audios/save_np/80f5ab0a-16c1-4738-9209-fbdae52ff769-1430140636917-1.7-f-04-hu.wav.npy,0
592,./data/audios/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130714659-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -9.2341601e-05
 -2.9420084e-05  0.0000000e+00]",./data/audios/save_np/549a46d8-9c84-430e-ade8-97eae2bef787-1430130714659-1.7-m-48-hu.wav.npy,0
593,./data/audios/hungry/AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav,"[-0.02822288  0.04280015 -0.07300229 ... -0.04627036 -0.02888534
  0.08408324]",./data/audios/save_np/AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav.npy,0
594,./data/audios/hungry/602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav,"[ 6.7348747e-06  3.0366538e-05  3.3024706e-05 ... -1.0806822e-02
 -1.0768178e-02  0.0000000e+00]",./data/audios/save_np/602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav.npy,0
595,./data/audios/cry/Louise_01.m4a_12.wav,[0.00464164 0.05059395 0.0081336  ... 0.05177938 0.05469899 0.04124575],./data/audios/save_np/Louise_01.m4a_12.wav.npy,0
596,./data/audios/silence/silence.wav_106.wav,"[-0.19637232 -0.37368122 -0.31628394 ... -0.20661356 -0.19470805
 -0.20938331]",./data/audios/save_np/silence.wav_106.wav.npy,3
597,./data/audios/cry/margot.m4a_6.wav,"[-0.15378658 -0.1646419   0.07930219 ...  0.07354763  0.07519463
  0.09769724]",./data/audios/save_np/margot.m4a_6.wav.npy,0
598,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_17.wav,"[-0.00948501 -0.00121339  0.02045266 ...  0.01807642  0.03485266
  0.02473771]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_17.wav.npy,0
599,./data/audios/hungry/d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761514476-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.3079107e-03
 -6.0736984e-03  1.2252916e-03]",./data/audios/save_np/d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761514476-1.7-m-72-hu.wav.npy,0
600,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_19.wav,"[-0.02201106 -0.1804686  -0.1616558  ...  0.22810191  0.07391544
 -0.30605322]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_19.wav.npy,0
601,./data/audios/silence/silence.wav_50.wav,"[-0.21653068 -0.41600806 -0.34955037 ...  0.84655976  0.7981053
  0.88554054]",./data/audios/save_np/silence.wav_50.wav.npy,3
602,./data/audios/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.6888669e-02
  2.2083765e-01  2.4110207e-01]",./data/audios/save_np/999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav.npy,0
603,./data/audios/noise/2-69131-B.wav,"[ 0.01727604 -0.02192568  0.03226279 ...  0.07161535 -0.01614214
  0.        ]",./data/audios/save_np/2-69131-B.wav.npy,2
604,./data/audios/noise/3-145577-A.wav,"[-0.12992658 -0.16878597 -0.11351557 ...  0.          0.
  0.        ]",./data/audios/save_np/3-145577-A.wav.npy,2
605,./data/audios/hungry/EC2E1160-BC33-450A-A62D-DE2A4C0D42BB-1430039051-1.0-f-48-hu.wav,"[-4.5773832e-05  1.0740860e-05  2.8907927e-05 ... -1.6215485e-01
  4.5481375e-01  3.6915848e-01]",./data/audios/save_np/EC2E1160-BC33-450A-A62D-DE2A4C0D42BB-1430039051-1.0-f-48-hu.wav.npy,0
606,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_14.wav,"[-0.07867451  0.19360553  0.26356658 ...  0.03838676 -0.18201476
 -0.0005845 ]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_14.wav.npy,0
607,./data/audios/silence/silence.wav_58.wav,"[-0.03296868 -0.06815839 -0.0586664  ... -0.08089276 -0.09502301
 -0.11878566]",./data/audios/save_np/silence.wav_58.wav.npy,3
608,./data/audios/noise/4-183882-B.wav,"[-3.4426909e-03 -6.1932155e-03 -3.0684576e-03 ...  4.9372806e-10
 -3.5602976e-10  0.0000000e+00]",./data/audios/save_np/4-183882-B.wav.npy,2
609,./data/audios/silence/silence.wav_78.wav,"[ 0.1054766   0.2211572   0.20064159 ... -0.26341587 -0.25885087
 -0.30595484]",./data/audios/save_np/silence.wav_78.wav.npy,3
610,./data/audios/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav,"[-0.00056797  0.00167627  0.00195621 ... -0.00060174 -0.00019194
  0.00199228]",./data/audios/save_np/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav.npy,0
611,./data/audios/silence/silence.wav_54.wav,[0.04163996 0.06919533 0.04313438 ... 0.47628757 0.43511957 0.47910967],./data/audios/save_np/silence.wav_54.wav.npy,3
612,./data/audios/silence/silence.wav_65.wav,"[-0.03491363 -0.06623802 -0.05083628 ... -0.18106286 -0.16022904
 -0.1896326 ]",./data/audios/save_np/silence.wav_65.wav.npy,3
613,./data/audios/hungry/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055243-1.0-f-72-hu.wav,"[-0.01493265  0.03044313  0.00383965 ... -0.00266855 -0.00033194
  0.00624853]",./data/audios/save_np/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055243-1.0-f-72-hu.wav.npy,0
614,./data/audios/hungry/B0D9116D-8FA4-41AF-B626-BE508FD5CA04-1430832542-1.0-m-04-hu.wav,"[-2.6994455e-04 -3.0241357e-04 -1.2628286e-04 ...  9.1521129e-02
  1.2951212e-01  1.5560003e-01]",./data/audios/save_np/B0D9116D-8FA4-41AF-B626-BE508FD5CA04-1430832542-1.0-m-04-hu.wav.npy,0
615,./data/audios/hungry/e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738640598-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  7.9319731e-04
  1.3203572e-03  0.0000000e+00]",./data/audios/save_np/e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738640598-1.7-m-72-hu.wav.npy,0
616,./data/audios/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav,"[4.6532644e-08 1.2074475e-05 4.0710434e-05 ... 9.4391309e-02 1.0422917e-01
 0.0000000e+00]",./data/audios/save_np/8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav.npy,0
617,./data/audios/noise/3-161010-A.wav,"[-0.00265619  0.00224917  0.01145116 ... -0.00461189 -0.00169459
  0.        ]",./data/audios/save_np/3-161010-A.wav.npy,2
618,./data/audios/noise/3-151557-B.wav,"[ 1.2116541e-02  9.8868981e-03 -3.6759367e-03 ... -5.2454525e-06
 -3.5516809e-06  0.0000000e+00]",./data/audios/save_np/3-151557-B.wav.npy,2
619,./data/audios/hungry/F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055809-1.0-m-26-hu.wav,"[ 0.01377639 -0.01987768 -0.01092194 ...  0.00373181 -0.00795982
 -0.01149782]",./data/audios/save_np/F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055809-1.0-m-26-hu.wav.npy,0
620,./data/audios/noise/1-54747-A.wav,"[-0.00301346 -0.00891197 -0.03498203 ... -0.00025131  0.0002795
  0.        ]",./data/audios/save_np/1-54747-A.wav.npy,2
621,./data/audios/silence/silence.wav_85.wav,"[ 0.0051076  -0.00124027 -0.003105   ... -0.01154883 -0.0034131
 -0.01352548]",./data/audios/save_np/silence.wav_85.wav.npy,3
622,./data/audios/laugh/laugh_1.m4a_86.wav,"[ 0.00154743  0.00192273  0.00062683 ...  0.01231944  0.00637948
 -0.00578748]",./data/audios/save_np/laugh_1.m4a_86.wav.npy,1
623,./data/audios/noise/3-124958-A.wav,"[ 4.7325511e-02  9.5706873e-02  8.9763738e-02 ... -3.6766212e-07
  3.2191491e-07 -2.7083021e-07]",./data/audios/save_np/3-124958-A.wav.npy,2
624,./data/audios/hungry/2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,"[-1.3130688e-04 -4.6259647e-06  2.5577003e-05 ...  3.2513691e-03
  5.5232313e-03  5.4506338e-03]",./data/audios/save_np/2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav.npy,0
625,./data/audios/laugh/laugh_1.m4a_68.wav,"[ 0.00144626  0.00325019  0.00114576 ... -0.00224447 -0.00065845
  0.00307004]",./data/audios/save_np/laugh_1.m4a_68.wav.npy,1
626,./data/audios/noise/2-144137-A.wav,[0. 0. 0. ... 0. 0. 0.],./data/audios/save_np/2-144137-A.wav.npy,2
627,./data/audios/noise/5-156999-C.wav,"[-1.2333328e-02 -3.0614730e-02 -2.9372936e-02 ...  2.9705117e-05
  3.3101220e-05  0.0000000e+00]",./data/audios/save_np/5-156999-C.wav.npy,2
628,./data/audios/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477780076-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.6499907e-02
  6.9680199e-02  0.0000000e+00]",./data/audios/save_np/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477780076-1.7-f-26-hu.wav.npy,0
629,./data/audios/hungry/0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav,"[ 1.5415595e-06 -1.9087111e-06  2.5560344e-06 ... -1.2643292e-02
  5.4100063e-02  0.0000000e+00]",./data/audios/save_np/0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav.npy,0
630,./data/audios/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.7611686e-03
  5.6696415e-04  0.0000000e+00]",./data/audios/save_np/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav.npy,0
631,./data/audios/noise/4-223127-A.wav,"[-0.00165515 -0.0042953  -0.00185711 ...  0.00147862  0.00104443
  0.        ]",./data/audios/save_np/4-223127-A.wav.npy,2
632,./data/audios/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.3379105e-03
  1.7281571e-04  0.0000000e+00]",./data/audios/save_np/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav.npy,0
633,./data/audios/laugh/laugh_1.m4a_39.wav,"[ 0.00265176  0.0048049   0.00244689 ... -0.00686935 -0.01085424
 -0.00548561]",./data/audios/save_np/laugh_1.m4a_39.wav.npy,1
634,./data/audios/silence/silence.wav_24.wav,"[ 0.00027547  0.00548071  0.01542894 ... -0.19222517 -0.19141148
 -0.23414503]",./data/audios/save_np/silence.wav_24.wav.npy,3
635,./data/audios/hungry/7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.9934318e-05
  9.9687613e-06  0.0000000e+00]",./data/audios/save_np/7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav.npy,0
636,./data/audios/hungry/ad7fd28b-3e85-4e9b-9e18-af4bda64c60f-1430756389867-1.7-m-72-hu.wav,"[-2.4381595e-06  1.5210624e-05  3.6595793e-05 ... -9.4296828e-02
 -1.0397080e-02  0.0000000e+00]",./data/audios/save_np/ad7fd28b-3e85-4e9b-9e18-af4bda64c60f-1430756389867-1.7-m-72-hu.wav.npy,0
637,./data/audios/hungry/5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -7.7307001e-02
 -7.6257966e-02  0.0000000e+00]",./data/audios/save_np/5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav.npy,0
638,./data/audios/laugh/laugh_1.m4a_56.wav,"[-0.00673279 -0.00604045 -0.00621264 ...  0.00597833  0.00042494
 -0.01279389]",./data/audios/save_np/laugh_1.m4a_56.wav.npy,1
639,./data/audios/hungry/101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.6181351e-04
 -1.2001559e-04  0.0000000e+00]",./data/audios/save_np/101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav.npy,0
640,./data/audios/hungry/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432261716253-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.9842687e-01
  1.1273563e-01  0.0000000e+00]",./data/audios/save_np/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432261716253-1.7-m-48-hu.wav.npy,0
641,./data/audios/silence/silence.wav_56.wav,"[ 0.40348265  0.7756115   0.65259445 ... -0.06530505 -0.05150671
 -0.06115974]",./data/audios/save_np/silence.wav_56.wav.npy,3
642,./data/audios/silence/silence.wav_89.wav,"[-0.16867518 -0.33510947 -0.30347878 ... -0.34259006 -0.3314633
 -0.36094856]",./data/audios/save_np/silence.wav_89.wav.npy,3
643,./data/audios/laugh/laugh_1.m4a_4.wav,"[-0.03292629 -0.05732124 -0.0013617  ... -0.01343772 -0.01035444
 -0.00823373]",./data/audios/save_np/laugh_1.m4a_4.wav.npy,1
644,./data/audios/noise/2-70936-A.wav,"[ 0.1435566   0.435258    0.2048053  ... -0.13894661  0.32580817
  0.        ]",./data/audios/save_np/2-70936-A.wav.npy,2
645,./data/audios/silence/silence.wav_18.wav,"[-0.12538345 -0.24595182 -0.24283813 ...  0.27341345  0.26191714
  0.28865758]",./data/audios/save_np/silence.wav_18.wav.npy,3
646,./data/audios/cry/margot.m4a_13.wav,"[-0.22649264 -0.3117822   0.40909523 ...  0.0434563   0.06182246
  0.09039532]",./data/audios/save_np/margot.m4a_13.wav.npy,0
647,./data/audios/hungry/B327333E-2DE2-4833-A75A-4C576208BED3-1430087429-1.0-f-48-hu.wav,"[ 0.          0.          0.         ... -0.01247231 -0.00466065
  0.01727804]",./data/audios/save_np/B327333E-2DE2-4833-A75A-4C576208BED3-1430087429-1.0-f-48-hu.wav.npy,0
648,./data/audios/hungry/0D1AD73E-4C5E-45F3-85C4-9A3CB71E8856-1430742197-1.0-m-04-hu.wav,"[ 0.          0.          0.         ... -0.00559007 -0.00321592
  0.00028111]",./data/audios/save_np/0D1AD73E-4C5E-45F3-85C4-9A3CB71E8856-1430742197-1.0-m-04-hu.wav.npy,0
649,./data/audios/silence/silence.wav_57.wav,"[-0.09569409 -0.18194602 -0.14761512 ... -0.14671852 -0.14127357
 -0.16033721]",./data/audios/save_np/silence.wav_57.wav.npy,3
650,./data/audios/silence/silence.wav_74.wav,"[ 0.0028467  -0.00266471 -0.01318926 ...  0.19512996  0.17815728
  0.19885005]",./data/audios/save_np/silence.wav_74.wav.npy,3
651,./data/audios/noise/3-216284-A.wav,[0. 0. 0. ... 0. 0. 0.],./data/audios/save_np/3-216284-A.wav.npy,2
652,./data/audios/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -7.5714360e-03
  7.4232794e-02  0.0000000e+00]",./data/audios/save_np/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav.npy,0
653,./data/audios/hungry/c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  3.4688830e-05
  9.9804900e-05  0.0000000e+00]",./data/audios/save_np/c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav.npy,0
654,./data/audios/cry/Louise_01.m4a_3.wav,[0.0186244  0.07572801 0.120403   ... 0.03679947 0.04854273 0.04082663],./data/audios/save_np/Louise_01.m4a_3.wav.npy,0
655,./data/audios/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -8.2158935e-05
 -2.8831404e-04  0.0000000e+00]",./data/audios/save_np/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav.npy,0
656,./data/audios/hungry/2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  3.8100974e-05
  9.0519447e-05  0.0000000e+00]",./data/audios/save_np/2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav.npy,0
657,./data/audios/laugh/laugh_1.m4a_28.wav,"[ 0.00570719 -0.00167799 -0.01485563 ...  0.00408614  0.0053296
  0.00439432]",./data/audios/save_np/laugh_1.m4a_28.wav.npy,1
658,./data/audios/laugh/laugh_1.m4a_26.wav,"[ 0.00416827  0.02133235  0.02081386 ... -0.11217603  0.04561391
  0.09992396]",./data/audios/save_np/laugh_1.m4a_26.wav.npy,1
659,./data/audios/noise/2-82274-A.wav,"[2.5972952e-03 3.9563938e-03 5.4570995e-03 ... 1.9321238e-05 2.6835018e-05
 1.3966724e-07]",./data/audios/save_np/2-82274-A.wav.npy,2
660,./data/audios/cry/Louise_01.m4a_6.wav,"[-0.00020238 -0.00113944 -0.0007682  ...  0.01943365 -0.03234927
 -0.03180508]",./data/audios/save_np/Louise_01.m4a_6.wav.npy,0
661,./data/audios/laugh/laugh_1.m4a_2.wav,"[-0.00462242 -0.00503399 -0.00180786 ... -0.00683466 -0.00704312
 -0.00836408]",./data/audios/save_np/laugh_1.m4a_2.wav.npy,1
662,./data/audios/noise/2-59565-A.wav,"[ 0.03022808  0.02654309 -0.02973391 ...  0.02485273  0.00158639
  0.        ]",./data/audios/save_np/2-59565-A.wav.npy,2
663,./data/audios/noise/1-56380-A.wav,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.0121955e-08
  3.3338146e-08  0.0000000e+00]",./data/audios/save_np/1-56380-A.wav.npy,2
664,./data/audios/laugh/laugh_2.m4a_6.wav,"[ 0.00105323 -0.00048374  0.00097845 ... -0.00808061 -0.00730717
  0.0026006 ]",./data/audios/save_np/laugh_2.m4a_6.wav.npy,1
665,./data/audios/laugh/laugh_1.m4a_52.wav,"[ 0.00947312 -0.00476333 -0.03512571 ...  0.03495652  0.0047659
 -0.01630419]",./data/audios/save_np/laugh_1.m4a_52.wav.npy,1
666,./data/audios/hungry/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  8.1860163e-04
 -3.6287357e-03  0.0000000e+00]",./data/audios/save_np/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav.npy,0
667,./data/audios/noise/1-47819-C.wav,"[-8.7730429e-04 -1.5365161e-04 -6.6460070e-04 ... -5.1771758e-06
 -1.5831922e-05  0.0000000e+00]",./data/audios/save_np/1-47819-C.wav.npy,2
668,./data/audios/hungry/C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav,"[ 0.          0.          0.         ... -0.0037488  -0.00815114
 -0.00663753]",./data/audios/save_np/C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav.npy,0
669,./data/audios/hungry/bfbc4d23-39b2-4b33-b686-2f048f062b60-1430077722675-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.2034151e-02
 -2.0182272e-02  0.0000000e+00]",./data/audios/save_np/bfbc4d23-39b2-4b33-b686-2f048f062b60-1430077722675-1.7-f-72-hu.wav.npy,0
670,./data/audios/hungry/0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -7.7170745e-02
 -1.5978299e-01  0.0000000e+00]",./data/audios/save_np/0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav.npy,0
671,./data/audios/hungry/A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav,"[-0.00123867 -0.00026849 -0.00085635 ... -0.00084238 -0.00325802
 -0.00060294]",./data/audios/save_np/A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav.npy,0
672,./data/audios/noise/3-203374-A.wav,"[-0.00010226 -0.00443791 -0.00161568 ...  0.          0.
  0.        ]",./data/audios/save_np/3-203374-A.wav.npy,2
673,./data/audios/noise/3-51909-A.wav,"[-2.6509816e-02 -1.3270682e-01 -2.3546313e-01 ... -4.1707037e-05
 -3.1473188e-05  0.0000000e+00]",./data/audios/save_np/3-51909-A.wav.npy,2
674,./data/audios/silence/silence.wav_105.wav,"[ 0.32912397  0.6400134   0.5540921  ... -0.202368   -0.17330523
 -0.18219125]",./data/audios/save_np/silence.wav_105.wav.npy,3
675,./data/audios/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,"[ 1.4367945e-06 -1.7934647e-06  2.4344927e-06 ...  2.0691076e-01
  1.6645934e-01  0.0000000e+00]",./data/audios/save_np/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav.npy,0
676,./data/audios/noise/3-51376-A.wav,"[-0.02480028  0.01706387  0.08705541 ... -0.24613819 -0.26506153
  0.        ]",./data/audios/save_np/3-51376-A.wav.npy,2
677,./data/audios/laugh/laugh_1.m4a_49.wav,"[-0.1236278  -0.14596158 -0.04085373 ...  0.04406425 -0.03018443
 -0.10002762]",./data/audios/save_np/laugh_1.m4a_49.wav.npy,1
678,./data/audios/hungry/a7b13b65-da2c-48ec-8aed-46adcaba705f-1430823489236-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.8027754e-01
 -1.6742969e-01  0.0000000e+00]",./data/audios/save_np/a7b13b65-da2c-48ec-8aed-46adcaba705f-1430823489236-1.7-f-26-hu.wav.npy,0
679,./data/audios/hungry/0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185441581-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.3968559e-01
  2.1822467e-01  0.0000000e+00]",./data/audios/save_np/0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185441581-1.7-f-26-hu.wav.npy,0
680,./data/audios/laugh/laugh_2.m4a_11.wav,"[ 0.0199399   0.01214347  0.00570651 ... -0.05945329 -0.04323276
  0.15996695]",./data/audios/save_np/laugh_2.m4a_11.wav.npy,1
681,./data/audios/laugh/laugh_1.m4a_74.wav,"[ 0.01157435  0.02903905  0.02886981 ... -0.0082851  -0.00623178
 -0.00841392]",./data/audios/save_np/laugh_1.m4a_74.wav.npy,1
682,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_24.wav,"[ 0.10302811  0.40943     0.06017358 ...  0.13524625 -0.18496767
 -0.38433525]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_24.wav.npy,0
683,./data/audios/hungry/ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044853892-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.7173048e-04
  6.8883743e-04  0.0000000e+00]",./data/audios/save_np/ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044853892-1.7-f-04-hu.wav.npy,0
684,./data/audios/noise/3-58772-A.wav,"[-0.0669444  -0.33574012 -0.24813591 ... -0.01642782 -0.02695491
  0.        ]",./data/audios/save_np/3-58772-A.wav.npy,2
685,./data/audios/hungry/81724071-bc5e-4e38-8f35-85a691af5721-1430737552979-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.0923750e-02
 -7.6569389e-03  0.0000000e+00]",./data/audios/save_np/81724071-bc5e-4e38-8f35-85a691af5721-1430737552979-1.7-m-04-hu.wav.npy,0
686,./data/audios/silence/silence.wav_99.wav,[0.06359674 0.12578912 0.11337324 ... 0.06385276 0.07187424 0.10426167],./data/audios/save_np/silence.wav_99.wav.npy,3
687,./data/audios/silence/silence.wav_11.wav,"[-0.03425575 -0.09364575 -0.07768265 ...  0.5123433   0.47374517
  0.52459544]",./data/audios/save_np/silence.wav_11.wav.npy,3
688,./data/audios/noise/5-156999-E.wav,"[-1.4784968e-01  3.9497513e-02  2.2302355e-01 ... -1.4333947e-06
  1.1722682e-06  0.0000000e+00]",./data/audios/save_np/5-156999-E.wav.npy,2
689,./data/audios/silence/silence.wav_1.wav,"[ 0.01506277  0.02618836  0.01811662 ... -0.05702541 -0.04604984
 -0.0379122 ]",./data/audios/save_np/silence.wav_1.wav.npy,3
690,./data/audios/laugh/laugh_1.m4a_9.wav,"[-1.5099710e-04 -1.9427094e-04 -6.2231316e-05 ... -1.6645798e-03
 -6.4742530e-04  2.5972375e-03]",./data/audios/save_np/laugh_1.m4a_9.wav.npy,1
